9	2	0 6 3 4 1 2 7 8 5 10 11 12 9 13 14 15 
1	1	1 6 3 4 0 2 7 8 5 10 11 12 9 13 14 15 
5	1	1 6 3 4 5 2 7 8 0 10 11 12 9 13 14 15 
9	1	1 6 3 4 5 2 7 8 9 10 11 12 0 13 14 15 
13	1	1 6 3 4 5 2 7 8 9 10 11 12 13 0 14 15 
10	1	1 6 3 4 5 2 7 8 9 0 11 12 13 10 14 15 
11	1	1 6 3 4 5 2 7 8 9 11 0 12 13 10 14 15 
14	1	1 6 3 4 5 2 7 8 9 11 14 12 13 10 0 15 
15	1	1 6 3 4 5 2 7 8 9 11 14 12 13 10 15 0 
14	3	1 6 3 4 5 2 7 8 9 11 0 12 13 10 15 14 
11	1	1 6 3 4 5 2 7 8 9 0 11 12 13 10 15 14 
10	1	1 6 3 4 5 2 7 8 9 10 11 12 13 0 15 14 
6	2	1 0 3 4 5 2 7 8 9 10 11 12 13 6 15 14 
2	1	1 2 3 4 5 0 7 8 9 10 11 12 13 6 15 14 
7	1	1 2 3 4 5 7 0 8 9 10 11 12 13 6 15 14 
11	1	1 2 3 4 5 7 11 8 9 10 0 12 13 6 15 14 
15	1	1 2 3 4 5 7 11 8 9 10 15 12 13 6 0 14 
14	1	1 2 3 4 5 7 11 8 9 10 15 12 13 6 14 0 
15	3	1 2 3 4 5 7 11 8 9 10 0 12 13 6 14 15 
11	1	1 2 3 4 5 7 0 8 9 10 11 12 13 6 14 15 
8	1	1 2 3 4 5 7 8 0 9 10 11 12 13 6 14 15 
12	1	1 2 3 4 5 7 8 12 9 10 11 0 13 6 14 15 
11	1	1 2 3 4 5 7 8 12 9 10 0 11 13 6 14 15 
14	1	1 2 3 4 5 7 8 12 9 10 14 11 13 6 0 15 
15	1	1 2 3 4 5 7 8 12 9 10 14 11 13 6 15 0 
11	1	1 2 3 4 5 7 8 12 9 10 14 0 13 6 15 11 
12	1	1 2 3 4 5 7 8 0 9 10 14 12 13 6 15 11 
8	1	1 2 3 4 5 7 0 8 9 10 14 12 13 6 15 11 
14	1	1 2 3 4 5 7 14 8 9 10 0 12 13 6 15 11 
15	1	1 2 3 4 5 7 14 8 9 10 15 12 13 6 0 11 
11	1	1 2 3 4 5 7 14 8 9 10 15 12 13 6 11 0 
15	3	1 2 3 4 5 7 14 8 9 10 0 12 13 6 11 15 
14	1	1 2 3 4 5 7 0 8 9 10 14 12 13 6 11 15 
7	1	1 2 3 4 5 0 7 8 9 10 14 12 13 6 11 15 
10	1	1 2 3 4 5 10 7 8 9 0 14 12 13 6 11 15 
14	1	1 2 3 4 5 10 7 8 9 14 0 12 13 6 11 15 
11	1	1 2 3 4 5 10 7 8 9 14 11 12 13 6 0 15 
6	1	1 2 3 4 5 10 7 8 9 14 11 12 13 0 6 15 
14	1	1 2 3 4 5 10 7 8 9 0 11 12 13 14 6 15 
11	1	1 2 3 4 5 10 7 8 9 11 0 12 13 14 6 15 
6	1	1 2 3 4 5 10 7 8 9 11 6 12 13 14 0 15 
15	1	1 2 3 4 5 10 7 8 9 11 6 12 13 14 15 0 
12	1	1 2 3 4 5 10 7 8 9 11 6 0 13 14 15 12 
6	1	1 2 3 4 5 10 7 8 9 11 0 6 13 14 15 12 
11	1	1 2 3 4 5 10 7 8 9 0 11 6 13 14 15 12 
10	1	1 2 3 4 5 0 7 8 9 10 11 6 13 14 15 12 
7	1	1 2 3 4 5 7 0 8 9 10 11 6 13 14 15 12 
8	1	1 2 3 4 5 7 8 0 9 10 11 6 13 14 15 12 
6	1	1 2 3 4 5 7 8 6 9 10 11 0 13 14 15 12 
12	1	1 2 3 4 5 7 8 6 9 10 11 12 13 14 15 0 
15	1	1 2 3 4 5 7 8 6 9 10 11 12 13 14 0 15 
14	1	1 2 3 4 5 7 8 6 9 10 11 12 13 0 14 15 
10	1	1 2 3 4 5 7 8 6 9 0 11 12 13 10 14 15 
11	1	1 2 3 4 5 7 8 6 9 11 0 12 13 10 14 15 
14	1	1 2 3 4 5 7 8 6 9 11 14 12 13 10 0 15 
15	1	1 2 3 4 5 7 8 6 9 11 14 12 13 10 15 0 
14	3	1 2 3 4 5 7 8 6 9 11 0 12 13 10 15 14 
11	1	1 2 3 4 5 7 8 6 9 0 11 12 13 10 15 14 
10	1	1 2 3 4 5 7 8 6 9 10 11 12 13 0 15 14 
13	1	1 2 3 4 5 7 8 6 9 10 11 12 0 13 15 14 
14	2	1 2 3 4 5 7 8 6 9 10 11 12 14 13 15 0 
12	1	1 2 3 4 5 7 8 6 9 10 11 0 14 13 15 12 
6	1	1 2 3 4 5 7 8 0 9 10 11 6 14 13 15 12 
8	1	1 2 3 4 5 7 0 8 9 10 11 6 14 13 15 12 
11	1	1 2 3 4 5 7 11 8 9 10 0 6 14 13 15 12 
6	1	1 2 3 4 5 7 11 8 9 10 6 0 14 13 15 12 
12	1	1 2 3 4 5 7 11 8 9 10 6 12 14 13 15 0 
14	2	1 2 3 4 5 7 11 8 9 10 6 12 0 13 15 14 
13	1	1 2 3 4 5 7 11 8 9 10 6 12 13 0 15 14 
10	1	1 2 3 4 5 7 11 8 9 0 6 12 13 10 15 14 
6	1	1 2 3 4 5 7 11 8 9 6 0 12 13 10 15 14 
11	1	1 2 3 4 5 7 0 8 9 6 11 12 13 10 15 14 
7	1	1 2 3 4 5 0 7 8 9 6 11 12 13 10 15 14 
6	1	1 2 3 4 5 6 7 8 9 0 11 12 13 10 15 14 
11	1	1 2 3 4 5 6 7 8 9 11 0 12 13 10 15 14 
15	1	1 2 3 4 5 6 7 8 9 11 15 12 13 10 0 14 
14	1	1 2 3 4 5 6 7 8 9 11 15 12 13 10 14 0 
15	3	1 2 3 4 5 6 7 8 9 11 0 12 13 10 14 15 
11	1	1 2 3 4 5 6 7 8 9 0 11 12 13 10 14 15 
10	1	1 2 3 4 5 6 7 8 9 10 11 12 13 0 14 15 
14	1	1 2 3 4 5 6 7 8 9 10 11 12 13 14 0 15 
15	1	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 0 
181		416.83
